id,name,screen_name,location,followers_count,friends_count,follower_of,followed_by
1149498213126168578,Vagya Naik Naik,VagyaNaikNaik1,,1,50,AkhilAkkineni8,
1149360189239250944,Dudekula Sultan,SultanDudekula,"Hyderabad, India",1,21,AkhilAkkineni8,
1111530674727485440,Saicharan Goud,Saichar99559207,"Hyderabad, India",2,92,AkhilAkkineni8,
18839785,Narendra Modi,narendramodi,India,48533310,2202,,iamnagarjuna
1149314573490511874,Krish Krisna,KrishKrisna2,,1,83,iamnagarjuna,
416250622,Vicky Kajaniya,VickyKajaniya,Mumbai,1,218,iamnagarjuna,
1149508370807705600,Pradeep1902,Pradeep19021,,0,9,iamnagarjuna,
1148783911322787840,Mahesh C V,MaheshC31516698,,0,44,iamnagarjuna,
1149506420422803458,Sathish.T,Sathish55799526,,0,44,iamnagarjuna,
324908415,Lavish Sharma,lavishsharma2,gurgaon,23,194,iamnagarjuna,
1079079634812260353,Pradeep,Pradeep78474867,,0,152,iamnagarjuna,
1149502826025893890,KANDULAVENKATASUBBAREDDY,KANDULAVENKATA4,,0,50,iamnagarjuna,
1149506894093905920,Bad Boy,BadBoy80140117,,0,12,iamnagarjuna,
717320118787661824,veerrajugajula,veerraj007,,41,67,iamnagarjuna,
881422225143996416,Jayesh Ingale.,jayeshingale_7,"hinjawadi,pune",3,149,iamnagarjuna,
1146417191404756994,Kureti Nagababu,KuretiNagababu,,1,60,iamnagarjuna,
1149501277035876354,Shasanakota Reddy's,shasanakota,,0,127,iamnagarjuna,
1113144764663078912,Kuna Jagan,kuna_jagan,,0,52,iamnagarjuna,
1149504836448088064,Jagen Raja gobal,RajaJagen,,0,241,iamnagarjuna,
1135809849868996608,yagenswararao karri,YagenswararaoK,,0,22,iamnagarjuna,
1118422787696185344,Raju,Raju34622951,"Gajwel, India",2,20,iamnagarjuna,
1149002423731515393,saichinna82@gmail.com,saichinna82,,0,15,iamnagarjuna,
1149499162150391809,Kumar Chowdary,KumarCh18580015,"Ongole, India",1,235,iamnagarjuna,
1149329512414363655,Sahil Mishra,SahilMi82518212,,0,235,iamnagarjuna,
910921467906232320,Jiten Rout,JitenRout5,"Kendrapada,odisha,India",10,76,iamnagarjuna,
1148086730815205381,Rahul,Rahul55831697,,0,24,iamnagarjuna,
1149500827775586304,Jairam Telange,JairamTelange,,0,54,iamnagarjuna,
875170586439417856,Rock Star,RockyBanjare1,"Bilaspur Chhattisgarh, India",106,180,iamnagarjuna,
1142321545483657217,Vamshi Kumar,VamshiK06971371,,1,23,iamnagarjuna,
347060535,aishwarya rajessh,aishu_dil,Chennai ,1497694,460,,RanaDaggubati
16093478,The Better India,thebetterindia,India,585422,521,,RanaDaggubati
825753106327728128,Venu Udugula,venuudugulafilm,"Hyderabad, India",1923,517,,RanaDaggubati
2232884767,Sree Vishnu,sreevishnuoffl,"Hyderabad, India",20230,40,,RanaDaggubati
586361294,Ronnie Screwvala,RonnieScrewvala,Mumbai,2131578,293,,RanaDaggubati
3252146124,Sai Pallavi,Sai_Pallavi92,"Coimbatore, India",1383400,17,,RanaDaggubati
950358796110512133,SLV Cinemas,SLVCinemasOffl,,1255,7,,RanaDaggubati
51376979,Sonam K Ahuja,sonamakapoor,India,12553129,896,,RanaDaggubati
3269822791,NFAI,NFAIOfficial,"Pune, Maharashtra",19007,20,,RanaDaggubati
84379342,ILM Visual Effects,ILMVFX,"San Francisco, Singapore, Vancouver, London",106876,241,,RanaDaggubati
722067485613277186,Rashmika Mandanna,iamRashmika,"Karnataka, India",537480,198,,RanaDaggubati
28590292,MPC Film,MPC_Film,Global,46844,1281,,RanaDaggubati
275629538,Cinefex,cinefexNOW,,12900,236,,RanaDaggubati
38681183,The Art Newspaper,TheArtNewspaper,NY/London,378847,2542,,RanaDaggubati
1096317729051537408,ACK Alive,ACKAliveCentre,"Film Nagar, Jubilee Hills",343,10,,RanaDaggubati
901673071467126787,Kalyani Priyadarshan,kalyanipriyan,,99038,84,,RanaDaggubati
727050288310296576,Kajal Aggarwal,MsKajalAggarwal,India,2766506,241,,RanaDaggubati
3228448867,Vicky Kaushal,vickykaushal09,,290115,86,,RanaDaggubati
1664817068,Anasuya Bharadwaj,anusuyakhasba,,867706,161,,RanaDaggubati
78418306,Daniel Logan,Daniel_Logan,California,33267,1331,,RanaDaggubati
100325421,Kevin Feige,Kevfeige,,396145,768,,RanaDaggubati
137017726,Kriti Sanon,kritisanon,,4736792,205,,RanaDaggubati
59425706,Pooja Hegde,hegdepooja,"Mumbai today,tomorrow d world",1930724,88,,RanaDaggubati
4155914953,Nidhhi Agerwal,AgerwalNidhhi,,108615,170,,RanaDaggubati
1043076187780608001,No.1 Yaari,No1YaariShow,On Earth,2044,6,,RanaDaggubati
1149362656735895552,Chanti gadu local,Chantigaduloc17,,0,6,RanaDaggubati,
1148912923919769603,Sharanisushma,sharanisushma,,0,15,RanaDaggubati,
1149186318338912256,Swagat Behera,SwagatBehera20,,0,46,RanaDaggubati,
1149314573490511874,Krish Krisna,KrishKrisna2,,1,83,RanaDaggubati,
1149508370807705600,Pradeep1902,Pradeep19021,,0,9,RanaDaggubati,
990235350332198913,Raj,Raj88623673,"Kolhapur, India",6,48,RanaDaggubati,
1149506420422803458,Sathish.T,Sathish55799526,,0,44,RanaDaggubati,
881422225143996416,Jayesh Ingale.,jayeshingale_7,"hinjawadi,pune",3,149,RanaDaggubati,
1146341125721952257,Kiran Raval,KiranRa31056303,,0,43,RanaDaggubati,
1149501277035876354,Shasanakota Reddy's,shasanakota,,0,127,RanaDaggubati,
809209399516352512,Arvind Singh Jadon,ArvindSinghJad2,"Jaipur, India",17,118,RanaDaggubati,
1149504836448088064,Jagen Raja gobal,RajaJagen,,0,241,RanaDaggubati,
1165913641,Dushyanth,dushuyanth,,4,13,RanaDaggubati,
887633910510755840,BOOPATHI,BOOPATH55724824,omalur ,14,286,RanaDaggubati,
1144868562852405249,Emani Anand Raj,emani_raj,,0,22,RanaDaggubati,
1118422787696185344,Raju,Raju34622951,"Gajwel, India",2,20,RanaDaggubati,
1129963562145738752,Pratap S,PratapS69314278,,0,31,RanaDaggubati,
1149002423731515393,saichinna82@gmail.com,saichinna82,,0,15,RanaDaggubati,
1142721819176103937,Vijaykumar,Vijayku70920256,,1,116,RanaDaggubati,
1149484551879532550,Esme Manu,EsmeManu1,"Kafr El Shikh, Egypt",1,101,RanaDaggubati,
1134749893174579200,Vipin Kumar Sharma,Vipinbehror1980,,0,89,RanaDaggubati,
1149499162150391809,Kumar Chowdary,KumarCh18580015,"Ongole, India",1,235,RanaDaggubati,
1149500002567258116,Punnya Krishna,PunnyaKrishna,,0,45,RanaDaggubati,
1149329512414363655,Sahil Mishra,SahilMi82518212,,0,235,RanaDaggubati,
2590754695,shiva sridhar,shivasridhar1,"Hyderabad, India",0,23,RanaDaggubati,
973417015091187712,RRR Movie,RRRMovie,India,78563,11,,ssrajamouli
1094462006,Baahubali,BaahubaliMovie,India,750027,41,,ssrajamouli
197492645,S S Karthikeya,ssk1122,India,365023,492,,ssrajamouli
15914609,Shobu Yarlagadda,Shobu_,"Hyderabad, India",61007,259,,ssrajamouli
17482727,Ramesh Srivats,rameshsrivats,"Bangalore, India",4247696,230,,ssrajamouli
15093629,Shekhar Kapur,shekharkapur,Mumbai,2722971,489,,ssrajamouli
27602673,Rajeev Masand,RajeevMasand,"Mumbai, India",1297269,757,,ssrajamouli
76591925,Kichcha Sudeepa,KicchaSudeep,Bengaluru,2212243,65,,ssrajamouli
99642673,taran adarsh,taran_adarsh,"Mumbai, India",3637849,194,,ssrajamouli
277434037,Ratan N. Tata,RNTata2000,Mumbai,7631289,40,,ssrajamouli
242253020,Jayaprakash Narayan,JP_LOKSATTA,"Hyderabad, India",941572,190,,ssrajamouli
99930641,ss kanchi,kanchi5497,hyderabad,23860,91,,ssrajamouli
99247845,Raja Koduri,Rajaontheedge,"Saratoga, CA",21562,719,,ssrajamouli
43017766,Ram Gopal Varma,RGVzoomin,"Mumbai/Hyderabad, INDIA",3597563,43,,ssrajamouli
127188443,deva katta,devakatta,"SFO, CA / Hyderabad, India",264837,76,,ssrajamouli
122959195,KhushbuSundar ❤️❤️❤️,khushsundar,Chennai,1259429,424,,ssrajamouli
169108141,mmkeeravaani,mmkeeravaani,"Hyderabad, India",380192,13,,ssrajamouli
927498551948484608,Prakash,Prakash94034520,,10,819,ssrajamouli,
1149014277908389888,Sai Swetha,SaiSwet86573929,,1,21,ssrajamouli,
2515759602,Mani Nagarajan,ManiNagarajan3,,19,114,ssrajamouli,
1128614211066613760,Manas Kumar Nath,ManasKumarNat17,,1,258,ssrajamouli,
1149510378184826881,Rounak Kalsi,RounakKalsi,,0,29,ssrajamouli,
1149510558493790208,Srinu Rathod,SrinuRa34789973,,0,58,ssrajamouli,
1149496154968563718,Vittal Kumar,VittalK86625721,,0,107,ssrajamouli,
1147138218195685376,Manish Saini,ManishS83355444,,1,133,ssrajamouli,
1089918300434313216,Shaik Shawez,ShaikShawez,Telangana,2,56,ssrajamouli,
1149510572754423808,Hussen,Hussen03574216,,0,45,ssrajamouli,
1149502230170488832,Sohail H Khan,SohailHKhan2,"Dhaka, Bangladesh",1,327,ssrajamouli,
1148527898862604288,Saikumar,Saikuma68363475,"Hyderabad, India",0,28,ssrajamouli,
1149505821169991682,RANJEETKUMAR,RANJEET52931631,,0,8,ssrajamouli,
1149504364425297921,Narasimha Manubolu,NarasimhaManub1,,0,6,ssrajamouli,
1130369260822253568,Sandeep Goud,Sandeep54178655,"Suryapet, India",1,35,ssrajamouli,
1147687711622324224,Murugan,Murugan57618518,,1,168,ssrajamouli,
2482204268,Muhammad Sameem,mdsameem23,"Chennai, Tamil Nadu",4,102,ssrajamouli,
1047435290154024960,Ashwitha Reddy,Ashwith11804434,,1,9,ssrajamouli,
1147046714571800576,uramsai.14.me@anits.edu.in,uramsai,,0,75,ssrajamouli,
2488510400,Durgam Praveenkumar,durgampraveenku,,5,97,ssrajamouli,
1149507876701868033,Mohanraj,Mohanra43983988,,0,16,ssrajamouli,
1149362656735895552,Chanti gadu local,Chantigaduloc17,,0,6,ssrajamouli,
1148992232990507009,Varun sarma,Varun13671740,,2,11,ssrajamouli,
1148912923919769603,Sharanisushma,sharanisushma,,0,15,ssrajamouli,
1149186318338912256,Swagat Behera,SwagatBehera20,,0,46,ssrajamouli,
136479128,rajamouli ss,ssrajamouli,"Hyderabad, India",4601301,17,,tarak9999
927498551948484608,Prakash,Prakash94034520,,10,819,tarak9999,
1149512915029905408,çhérry,hrry69741669,,0,3,tarak9999,
1148452993001373696,Vanthala Narasimhamurthy,VanthalaNarasi2,,6,94,tarak9999,
1149508665537265667,Kadarhingira,kadarhingira,,0,74,tarak9999,
1149510558493790208,Srinu Rathod,SrinuRa34789973,,0,58,tarak9999,
1015809310482259968,Badrinath,Badrina65624956,,3,93,tarak9999,
1149496154968563718,Vittal Kumar,VittalK86625721,,0,107,tarak9999,
1149511088460857349,Kishanji,Kishanj45199789,,0,109,tarak9999,
1149510470287556611,Pradeep,Pradeep41731628,,0,115,tarak9999,
1149510572754423808,Hussen,Hussen03574216,,0,45,tarak9999,
1149511000179146753,Dghery5,dghery5,,0,16,tarak9999,
1149502230170488832,Sohail H Khan,SohailHKhan2,"Dhaka, Bangladesh",1,327,tarak9999,
2596076156,prasadgold,prasadgold,"Vishakhapatnam, India",0,22,tarak9999,
1148527898862604288,Saikumar,Saikuma68363475,"Hyderabad, India",0,28,tarak9999,
1149509414568656902,Naveen Biradar,NaveenBiradar14,,0,105,tarak9999,
1149218865932570624,Jagadeesh,Jagadee03546704,,0,15,tarak9999,
1149505488846872576,Deepak Nayak,DeepakN71854274,,1,58,tarak9999,
1149504364425297921,Narasimha Manubolu,NarasimhaManub1,,0,6,tarak9999,
1146086916875411456,Loki@45,LokeshNamburi45,"Hyderabad, India",0,27,tarak9999,
1149506120093851648,Sudhakar Paul,SudhakarPaul13,,1,67,tarak9999,
2488510400,Durgam Praveenkumar,durgampraveenku,,5,97,tarak9999,
1148932718631067649,Chandrakant Lone,ChandrakantLo20,"Pune, India",0,28,tarak9999,
1047435290154024960,Ashwitha Reddy,Ashwith11804434,,1,9,tarak9999,
1149509322256183297,Naresh Nani,NareshN11575089,,0,23,tarak9999,
1149508204109287424,bala chandrudu veeranala,BVeeranala,,0,93,tarak9999,
88859982,Lokesh Nara,naralokesh,"Amaravati, Andhra Pradesh",613092,39,,ncbn
272023868,Telugu Desam Party,JaiTDP,India,293173,16,,ncbn
258703448,Kalam Center,KalamCenter,"Delhi, India",1850656,54,,ncbn
1149511198779383813,Karthik,Karthik40840953,,0,77,ncbn,
1149510427824386048,Bokkysuresh,bokkysuresh,,0,57,ncbn,
1149508956139618304,Shaik Ameen,ShaikAm30812807,,0,35,ncbn,
1149510907183030272,ADHIP MUKHOPADHYAY,ADHIPMUKHOPADH3,,0,124,ncbn,
1146494021486837760,Chintapalli praveen,Chintapallipra8,,0,10,ncbn,
1149509066365865987,Shakti Kumar,ShaktiK62318551,,0,108,ncbn,
1149511593492799488,Praveen Yadav R,PraveenYadavR2,,0,28,ncbn,
3169808861,Burra naresh,burranaresh09,,2,19,ncbn,
1149510572754423808,Hussen,Hussen03574216,,0,45,ncbn,
251465601,A R M REDDY,armreddyifs,"Shimla, India",92,37,ncbn,
1107475325036843009,MOHAMMAD MUSTAK,MOHAMMA57498636,,2,138,ncbn,
1149504457723396096,Mdshahensha alam,MdshahenshaA,,0,88,ncbn,
1148830379819728897,Srihari Dasari,SrihariDasari6,Krishna dist kaikalur,0,23,ncbn,
1149129310915026945,Kishor,Kishor96661191,,1,19,ncbn,
1148874096324694017,Naveen,Naveen21644497,"Kakinada, India",0,10,ncbn,
906520218637176832,MalliDRedy,MalliDReddy,,6,79,ncbn,
1149363481767895040,MOHD KALIM FARIDI,kalim_faridi,"बेगूसराय, भारत",1,82,ncbn,
1149508842557886464,Rakesh,Rakesh51758653,,0,40,ncbn,
1133743963309871104,Youwraj Dalve,YouwrajDalve,Parbhani Maharashtra,1,107,ncbn,
1149505440411033608,Ramesh Ishram,ramesh_ishram,,0,73,ncbn,
1149490455706361863,Rohit Rathore,RohitRa71681847,,0,44,ncbn,
1137539214449360896,Vinithkilaru@gmail.com,vinithkilaru,,3,53,ncbn,
1133252810684768257,Satish UPADHYAY,SatishU60082325,,4,57,ncbn,
1015830231133745153,Madhav Reddy,MadhavR96913431,"Chennai, India",1,96,ncbn,
1149502826025893890,KANDULAVENKATASUBBAREDDY,KANDULAVENKATA4,,0,50,ncbn,
355989081,ANI,ANI,India,2950834,0,,JaiTDP
36327407,Hindustan Times,htTweets,India,6815177,129,,JaiTDP
20751449,The Hindu,the_hindu,"Chennai, India",5372186,196,,JaiTDP
20402945,CNBC,CNBC,"Englewood Cliffs, NJ",3200897,704,,JaiTDP
19897138,India Today,IndiaToday,India,5247214,231,,JaiTDP
742143,BBC News (World),BBCWorld,"London, UK",25352441,70,,JaiTDP
5402612,BBC Breaking News,BBCBreaking,"London, UK",40100401,3,,JaiTDP
3878159952,Amaravati,PrajaRajadhani,"Amaravati, Andhra Pradesh.",25915,18,,JaiTDP
428333,CNN Breaking News,cnnbrk,Everywhere,55468217,121,,JaiTDP
38647512,The Indian Express,IndianExpress,India,3141559,396,,JaiTDP
6509832,News18,CNNnews18,India,4202737,500,,JaiTDP
37034483,NDTV,ndtv,India,11509706,14,,JaiTDP
39743812,EconomicTimes,EconomicTimes,,3254373,43,,JaiTDP
240649814,TIMES NOW,TimesNow,India,8961475,380,,JaiTDP
88859982,Lokesh Nara,naralokesh,"Amaravati, Andhra Pradesh",613092,39,,JaiTDP
85221650,N Chandrababu Naidu,ncbn,"Amaravati, Andhra Pradesh",4349296,3,,JaiTDP
1149508956139618304,Shaik Ameen,ShaikAm30812807,,0,35,JaiTDP,
228383666,venkateswararao,uppalapati2010,,12,33,JaiTDP,
1149508280055549952,Kanumuri Varma,KanumuriVarma1,,0,52,JaiTDP,
3144798601,Ñtg Bť ü,Just_For_u_007,"Eluru, India",92,679,JaiTDP,
1149508145519009796,Jyotheesh Naidu,NaiduJyotheesh,,0,9,JaiTDP,
1137539214449360896,Vinithkilaru@gmail.com,vinithkilaru,,3,53,JaiTDP,
505829910,manmadhamani,manmadha_mani,"Hyderabad, Andhra Pradesh",9,213,JaiTDP,
1149502826025893890,KANDULAVENKATASUBBAREDDY,KANDULAVENKATA4,,0,50,JaiTDP,
1149501277035876354,Shasanakota Reddy's,shasanakota,,0,154,JaiTDP,
4208858953,abhijit poyira,abhijit_poyira,india West Bengal kokata,42,962,JaiTDP,
1135809849868996608,yagenswararao karri,YagenswararaoK,,0,22,JaiTDP,
3462037640,Amarendra.Jampani,ChowdaryJampani,"Mumbai, Maharashtra",18,231,JaiTDP,
1149382141702070272,మోహన్,mlxC0qQrs5IqyGC,,2,53,JaiTDP,
1149503146890149890,8317645369,QJtNi3EoHPlX2mI,,0,37,JaiTDP,
790941088202698753,Tiru,Tiru32187925,,8,37,JaiTDP,
1149501278533238785,Pavan Kumar,PavanKu46415027,,0,31,JaiTDP,
281572179,MaheshguptaP,maheshguptapabb,"Bapatla, Andhra Pradesh",17,259,JaiTDP,
1149137918583177216,Jitesh Kumar,JiteshK28857943,,0,197,JaiTDP,
1149496931221028869,Kumar,Kumar_7867,,0,104,JaiTDP,
778256187657560064,Lokesh k,loke_lokesha,Bagepalli Bengaluru,56,383,JaiTDP,
2159935723,chavalirajasekhar,chavalirajase,guntur,11,277,JaiTDP,
1149491330466213889,B.KotiDeve,kotideve,,0,24,JaiTDP,
1149492192127229958,Sandeep Reddy,Sandeep10089918,,0,51,JaiTDP,
1149233321043353606,Mulla Nabirasool,NabirasoolMulla,,0,2,JaiTDP,
1129936230144139266,Bhanu Teja,BhanuTe42493323,,1,86,JaiTDP,
2719753171,Pawan Kalyan,PawanKalyan,,3548780,1,,JanaSenaParty
1149510427824386048,Bokkysuresh,bokkysuresh,,0,57,JanaSenaParty,
1148781294639169536,Narayana Adi,NarayanaAdi4,,0,3,JanaSenaParty,
1128565537787863040,FEROZ,FEROZ55011636,,0,18,JanaSenaParty,
1140283681321304065,Pawan Akumarthi,AkumarthiPawan,,0,23,JanaSenaParty,
1149508280055549952,Kanumuri Varma,KanumuriVarma1,,0,52,JanaSenaParty,
1146238968037429248,Mahesh Babu,MaheshB67637180,,1,114,JanaSenaParty,
2596076156,prasadgold,prasadgold,"Vishakhapatnam, India",0,22,JanaSenaParty,
1149508204109287424,bala chandrudu veeranala,BVeeranala,,0,93,JanaSenaParty,
824559937539813376,Venkatesh Patnaik,venkatesh5268,"Vishakhapatnam, India",21,506,JanaSenaParty,
1020641009594765312,Narendra Boppana,BoppanaNarendra,"Mumbai, India",3,50,JanaSenaParty,
1149485419441971202,Durga Pspk,DurgaPspk15,India,0,5,JanaSenaParty,
1149501277035876354,Shasanakota Reddy's,shasanakota,,0,154,JanaSenaParty,
935007483919134720,Srinu,Srinu21413929,भारत,5,15,JanaSenaParty,
1149503146890149890,8317645369,QJtNi3EoHPlX2mI,,0,37,JanaSenaParty,
165047179,Kartik Devarakonda,dvmskarteek,,34,229,JanaSenaParty,
1149501278533238785,Pavan Kumar,PavanKu46415027,,0,31,JanaSenaParty,
1149499253548441600,Mahesh Kumar,MaheshK37361491,,0,39,JanaSenaParty,
1149501078263570438,Kollianand,Kollianand6,,0,10,JanaSenaParty,
1135267647170285568,Dileep,Dileep66350146,,0,10,JanaSenaParty,
1146653689785962496,Bhargavi,Bhargav45912063,,0,165,JanaSenaParty,
1149496931221028869,Kumar,Kumar_7867,,0,104,JanaSenaParty,
1148215153504034816,Chakradhar,Chakrad07244678,Visakhapatnam ,1,249,JanaSenaParty,
891537153129234432,Karthik Palle,KarthikPalle1,,5,353,JanaSenaParty,
1145170370728615936,Bhanu prakash,Bhanupr95146742,,0,21,JanaSenaParty,
1149492192127229958,Sandeep Reddy,Sandeep10089918,,0,51,JanaSenaParty,
2687516120,Andhra Pradesh CM,AndhraPradeshCM,,474341,310,,YSRCParty
2965511647,YS Jagan Mohan Reddy,ysjagan,"Vijayawada, India",1093057,10,,YSRCParty
922488710,®αv!ndrα παth,RavindraNallamo,"Surat, India",82,130,YSRCParty,
1148781294639169536,Narayana Adi,NarayanaAdi4,,0,3,YSRCParty,
3243281737,vinodkumar,vinodpharmd2016,,2,66,YSRCParty,
3181633464,chinnagulavishu@twit,thisisvishal5,Osmania university ,0,39,YSRCParty,
1149505301986476032,Ratnakar_roxx,RoxxRatnakar,,0,23,YSRCParty,
879334244383735809,Ramesh Reddy,Rameshreddy005,,10,74,YSRCParty,
1149508280055549952,Kanumuri Varma,KanumuriVarma1,,0,52,YSRCParty,
1024805710780018688,Vadthya Rajender,RajenderVadthya,"Hyderabad, India",3,92,YSRCParty,
1149507976798957568,Teja Lucky,TejaLuc35207354,,0,17,YSRCParty,
1136286451484712960,Palle Praveen,PallePraveen8,"Parkal, India",2,38,YSRCParty,
1149501277035876354,Shasanakota Reddy's,shasanakota,,0,154,YSRCParty,
1149504988940341250,Darlingss,Darlingss9,,0,76,YSRCParty,
1149502833965719552,Kumar,Kumar04701702,,0,59,YSRCParty,
1149503146890149890,8317645369,QJtNi3EoHPlX2mI,,0,37,YSRCParty,
1149501278533238785,Pavan Kumar,PavanKu46415027,,0,31,YSRCParty,
281572179,MaheshguptaP,maheshguptapabb,"Bapatla, Andhra Pradesh",17,259,YSRCParty,
2749799859,B.Rajasekhar,rajasekhara2014,anantapur,7,5,YSRCParty,
1149499253548441600,Mahesh Kumar,MaheshK37361491,,0,39,YSRCParty,
903648607483473920,Manmadha Sarika,ManmadhaSarika,"Vizianagaram, India",41,130,YSRCParty,
1149147768734113792,Vinod,Vinod33802257,,0,48,YSRCParty,
911878225067778048,Bindu Sagar Reddy,BinduSagarRedd1,"Kurnool, India",26,359,YSRCParty,
1271780491,sujash yenumula,SUJASHY,"Nellore, Andhra Pradesh",51,341,YSRCParty,
1149496228977057793,Nizampatnamsomubabu@gmail.com,Nizampatnamsom1,,0,106,YSRCParty,
846938943346151424,T N UDAYARAJU,UDAYARAJUTN,,2,24,YSRCParty,
1149496931221028869,Kumar,Kumar_7867,,0,104,YSRCParty,
117433597,Jayendra,JayendrasPOV,,9597,223,,NANDAMURIKALYAN
4853646252,NTR Arts,NTRArtsOfficial,"Hyderabad, India",518131,12,,NANDAMURIKALYAN
75823831,Jr NTR,tarak9999,Hyderabad,3146253,1,,NANDAMURIKALYAN
214841339,PURIJAGAN,purijagan,"Hyderabad, India",2494849,2053,,NANDAMURIKALYAN
814120984034873345,Ram Kumar,RamAppu111,"Sandur,Bellary",21,250,NANDAMURIKALYAN,
1149496154968563718,Vittal Kumar,VittalK86625721,,0,107,NANDAMURIKALYAN,
1142317196179202048,Pavan Chowdary,PavanCh22696813,,0,11,NANDAMURIKALYAN,
1146238968037429248,Mahesh Babu,MaheshB67637180,,1,114,NANDAMURIKALYAN,
1149511000179146753,Dghery5,dghery5,,0,16,NANDAMURIKALYAN,
1149502230170488832,Sohail H Khan,SohailHKhan2,"Dhaka, Bangladesh",1,327,NANDAMURIKALYAN,
1141910840150335489,Larzary Brahma,brahma_larzary,,0,16,NANDAMURIKALYAN,
1149505488846872576,Deepak Nayak,DeepakN71854274,,1,58,NANDAMURIKALYAN,
1149501277035876354,Shasanakota Reddy's,shasanakota,,0,154,NANDAMURIKALYAN,
2295583568,srikanthbabu,sriponnam,,11,11,NANDAMURIKALYAN,
1149252509862465536,Surya,Surya36413646,,0,163,NANDAMURIKALYAN,
416250622,Vicky Kajaniya,VickyKajaniya,Mumbai,1,223,NANDAMURIKALYAN,
505952578,D.Sandeep,sandeepdev18,"Hyderabad, India",24,228,NANDAMURIKALYAN,
875208032489152513,Priyankaavilala,priyankaavilala,,1,59,NANDAMURIKALYAN,
1149502826025893890,KANDULAVENKATASUBBAREDDY,KANDULAVENKATA4,,0,50,NANDAMURIKALYAN,
1149506420422803458,Sathish.T,Sathish55799526,,0,44,NANDAMURIKALYAN,
4673486094,Bhanu gutthi Bhanu,bhanugutthi,,5,92,NANDAMURIKALYAN,
1083004535516278785,Hanumesh,Hanumes63393310,,15,287,NANDAMURIKALYAN,
1049342565613428736,chowkidar Ramreddy,Ramredd98721754,"Tandur, India",16,223,NANDAMURIKALYAN,
2386541953,Mahender Reddy Chepyala,Mahenderreddyc5,Vangara,3,54,NANDAMURIKALYAN,
1149382141702070272,మోహన్,mlxC0qQrs5IqyGC,,2,53,NANDAMURIKALYAN,
165047179,Kartik Devarakonda,dvmskarteek,,34,229,NANDAMURIKALYAN,
3045607812,Clement Alex,ccalex2895,Chennai,30,458,NANDAMURIKALYAN,
1116912125715341312,Md:Eyakub Islam,eyakub_islam,,3,206,NANDAMURIKALYAN,
1149495710942765060,Dinesh,Dinesh54909476,,0,205,NANDAMURIKALYAN,
2687516120,Andhra Pradesh CM,AndhraPradeshCM,,474341,310,,ysjagan
122658025,Rajat Sharma,RajatSharmaLive,Delhi,3499285,20,,ysjagan
964875685872525313,Prashant Kishor,PrashantKishor,"New Delhi, India",73214,27,,ysjagan
75509967,Rahul Kanwal,rahulkanwal,India Today Mediaplex,4279986,3161,,ysjagan
19929890,barkha dutt,BDUTT,India,6924625,2070,,ysjagan
56312411,Sagarika Ghose,sagarikaghose,New Delhi,4051055,667,,ysjagan
256129678,YSR Congress Party,YSRCParty,"Andhra Pradesh, India",410878,2,,ysjagan
2574072036,Shekhar Gupta,ShekharGupta, sg@ThePrint.in,2110283,1100,,ysjagan
56304605,Rajdeep Sardesai,sardesairajdeep,New Delhi,8703563,554,,ysjagan
5402612,BBC Breaking News,BBCBreaking,"London, UK",40100401,3,,ysjagan
885687948561195008,Chinna,Chinna9838,,5,340,ysjagan,
1149446567637557248,vined95,vined951,,0,2,ysjagan,
1149506991854780416,Riya,Riya76884498,,0,12,ysjagan,
1149506841598021633,Boya Parusharamudu,BoyaParusharam9,,0,6,ysjagan,
1147126287720337408,Somanath Reddy,Somanat78695775,,0,84,ysjagan,
3104649300,@ImSing,SingaraiahSing,"Guntur, India",7,105,ysjagan,
1149244591431753728,Arunkumar Emurla,ArunkumarEmurla,,0,1,ysjagan,
981160449252106242,Bala Kolli,BalaKolli3,NADIGADDA,24,12,ysjagan,
3243281737,vinodkumar,vinodpharmd2016,,2,66,ysjagan,
1149505301986476032,Ratnakar_roxx,RoxxRatnakar,,0,23,ysjagan,
879334244383735809,Ramesh Reddy,Rameshreddy005,,10,74,ysjagan,
1149510572754423808,Hussen,Hussen03574216,,0,46,ysjagan,
1149509322256183297,Naresh Nani,NareshN11575089,,0,23,ysjagan,
1148830379819728897,Srihari Dasari,SrihariDasari6,Krishna dist kaikalur,0,23,ysjagan,
1149507976798957568,Teja Lucky,TejaLuc35207354,,0,17,ysjagan,
1051314143431553024,Nikhil,Nikhil78166787,,4,268,ysjagan,
1147046714571800576,uramsai.14.me@anits.edu.in,uramsai,,0,75,ysjagan,
1144109096280285184,Benjamin@sunny,Benjaminsunny6,"Hyderabad, India",0,2,ysjagan,
1149243724225892353,Shaikgousebasha,Shaikgo10908747,,0,38,ysjagan,
1098546299136204800,Ravinder Reddy,Ravinde74633686,,0,53,ysjagan,
824559937539813376,Venkatesh Patnaik,venkatesh5268,"Vishakhapatnam, India",21,506,ysjagan,
3038198184,Katkuri.sai963@gmail,KSAI963,,3,39,ysjagan,
1149507883849015296,Ajay Reddy@5484,AjayReddy54841,,0,1,ysjagan,
2488510400,Durgam Praveenkumar,durgampraveenku,,5,97,ysjagan,
1586464988,Sanket Mahesh Thobde,ThobdeSanket,"Leicester, England",46,125,ysjagan,
2147862324,Box Office India,Box_Off_India,,30114,0,,NTRArtsOfficial
